Order Date,State,Region,Sub-Category,Product Name,Sales,Quantity,Profit
1/15/2014,Georgia,South,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,149.95,5,65.978
4/30/2017,Florida,South,Labels,Avery 474,4.608,2,1.6704
4/30/2017,Florida,South,Art,Staples in misc. colors,15.528,3,4.8525
4/30/2017,Florida,South,Labels,Avery 499,11.952,3,3.8844
11/8/2015,Massachusetts,East,Art,American Pencil,11.65,5,3.3785
10/30/2015,Michigan,Central,Phones,Panasonic KX T7736-B Digital phone,299.9,2,74.975
8/17/2017,New York,East,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,302.373
8/17/2017,New York,East,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,462.564,2,97.6524
10/3/2015,Pennsylvania,East,Storage,Staple magnet,15.008,2,1.5008
7/8/2016,Texas,Central,Phones,Cisco SPA 502G IP Phone,863.64,9,107.955
7/8/2016,Texas,Central,Art,Newell 345,47.616,3,3.5712
12/5/2017,California,West,Paper,Xerox 1960,92.94,3,41.823
3/9/2017,California,West,Accessories,Logitech Wireless Headset h800,199.98,2,69.993
6/9/2016,California,West,Phones,Avaya 4621SW VoIP phone,177.48,3,19.9665
11/28/2017,Colorado,West,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2,31.0688
3/16/2017,Washington,West,Paper,Xerox 214,6.48,1,3.1104
3/16/2017,Washington,West,Storage,Safco Commercial Shelving,46.51,1,1.8604
3/16/2017,Washington,West,Phones,Mitel MiVoice 5330e IP Phone,659.976,3,49.4982
11/27/2016,Arizona,West,Phones,Motorola Moto X,271.992,1,23.7993
8/6/2017,Louisiana,South,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,145.74,3,23.3184
8/6/2017,Louisiana,South,Furnishings,Longer-Life Soft White Bulbs,15.4,5,7.392
11/27/2017,California,West,Paper,Tops White Computer Printout Paper,244.55,5,114.9385
11/27/2017,California,West,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,166.16,8,59.8176
5/25/2015,California,West,Furnishings,Ultra Door Push Plate,14.73,3,4.8609
7/8/2016,Colorado,West,Binders,GBC Twin Loop Wire Binding Elements,19.968,2,-13.312
7/8/2016,Colorado,West,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,-1.2558
7/8/2016,Colorado,West,Binders,Wilson Jones Active Use Binders,8.736,4,-6.1152
7/8/2016,Colorado,West,Chairs,SAFCO Arco Folding Chair,662.88,3,74.574
8/29/2017,Illinois,Central,Labels,Avery 505,47.36,4,17.76
8/29/2017,Illinois,Central,Storage,Advantus Rolling Storage Box,27.44,2,2.401
8/29/2017,Illinois,Central,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.24,9,-5.184
6/20/2016,Texas,Central,Accessories,Logitech Trackman Marble Mouse,95.968,4,26.3912
6/20/2016,Texas,Central,Paper,Xerox 206,10.368,2,3.6288
9/2/2017,New York,East,Art,Newell 324,23.1,2,6.468
9/2/2017,New York,East,Furnishings,DAX Cubicle Frames - 8x10,11.54,2,3.462
9/2/2017,New York,East,Tables,Bush Advantage Collection Racetrack Conference Table,254.526,1,-93.3262
9/2/2017,New York,East,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,1,3.7642
9/2/2017,New York,East,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",26.432,8,8.9208
9/2/2017,New York,East,Phones,Cisco SPA508G,197.97,3,57.4113
9/2/2017,New York,East,Labels,Avery 518,18.9,6,9.072
9/2/2017,New York,East,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,5,213.735
9/2/2017,New York,East,Art,BIC Brite Liner Grip Highlighters,4.92,3,2.214
9/2/2017,New York,East,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,38.08
9/2/2017,New York,East,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,40.3128
9/2/2017,New York,East,Paper,Xerox 1962,17.12,4,7.704
9/10/2017,Missouri,Central,Binders,3M Organizer Strips,16.2,3,7.776
9/10/2017,Missouri,Central,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",33.99,3,14.6157
9/10/2017,Missouri,Central,Accessories,Logitech G105 Gaming Keyboard,296.85,5,53.433
9/10/2017,Missouri,Central,Accessories,ImationÿClip USBÿflash driveÿ- 8 GB,112.8,6,6.768
9/10/2017,Missouri,Central,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13.71,3,6.5808
9/10/2017,Missouri,Central,Paper,Xerox 1970,24.9,5,11.703
9/10/2017,Missouri,Central,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,286.29,3,17.1774
9/10/2017,Missouri,Central,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,24.18,2,7.254
12/21/2017,New Jersey,East,Phones,Jabra SPEAK 410,281.97,3,78.9516
12/21/2017,New Jersey,East,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5,20.155
12/21/2017,New Jersey,East,Paper,Xerox 1913,166.44,3,79.8912
9/23/2017,Oklahoma,Central,Accessories,ImationÿSecure+ Hardware Encrypted USB 2.0ÿFlash Drive; 16GB,291.96,4,102.186
5/6/2017,Illinois,Central,Art,Blackstonian Pencils,6.408,3,0.6408
5/6/2017,Illinois,Central,Accessories,ImationÿSecure+ Hardware Encrypted USB 2.0ÿFlash Drive; 16GB,408.744,7,76.6395
12/14/2014,Illinois,Central,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,4,-8.6768
12/14/2014,Illinois,Central,Fasteners,Assorted Color Push Pins,2.896,2,0.4706
12/14/2014,Illinois,Central,Accessories,Belkin Standard 104 key USB Keyboard,35.016,3,-2.1885
10/18/2014,Alabama,South,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",275.97,3,11.0388
10/18/2014,Alabama,South,Phones,Avaya IP Phone 1140E VoIP phone,1394.95,5,362.687
10/18/2014,Alabama,South,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",545.88,6,70.9644
5/8/2015,Oregon,West,Art,Newell 321,5.248,2,0.5904
4/14/2016,Arizona,West,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,933.536,4,105.0228
4/14/2016,Arizona,West,Storage,"Fellowes Personal Hanging Folder Files, Navy",42.976,4,4.2976
12/14/2015,Georgia,South,Binders,3-ring staple pack,3.76,2,1.8048
12/3/2014,Oklahoma,Central,Phones,Jabra Supreme Plus Driver EditionÿHeadset,479.96,4,134.3888
11/25/2014,California,West,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,320.88,6,93.0552
11/25/2014,California,West,Furnishings,Staple-based wall hangings,23.88,3,10.5072
11/25/2014,California,West,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",26.76,4,12.3096
7/25/2016,Ohio,East,Copiers,Hewlett Packard LaserJet 3310 Copier,1439.976,4,191.9968
11/9/2015,Missouri,Central,Binders,Binder Posts,17.22,3,7.9212
11/9/2015,Missouri,Central,Tables,Bevis Round Conference Table Top & Single Column Base,1024.38,7,215.1198
11/9/2015,Missouri,Central,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",26.22,3,12.3234
11/9/2015,Missouri,Central,Paper,Xerox 1978,17.34,3,8.4966
2/24/2017,Pennsylvania,East,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.956,4,-3.7996
6/25/2017,Oregon,West,Labels,Alphabetical Labels for Top Tab Filing,71.04,6,26.64
6/25/2017,Oregon,West,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,2,0.7348
6/25/2017,Oregon,West,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,11.304,3,-2.1195
12/2/2017,Texas,Central,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,294.62,5,-766.012
12/2/2017,Texas,Central,Furnishings,Advantus Panel Wall Acrylic Frame,8.752,4,-3.7196
2/6/2014,Virginia,South,Labels,Avery 480,15,4,7.2
2/6/2014,Virginia,South,Phones,Aastra 57i VoIP phone,161.61,1,42.0186
2/6/2014,Virginia,South,Phones,AT&T CL82213,144.95,5,42.0355
4/11/2017,California,West,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,21.9945
4/11/2017,California,West,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",41.86,7,14.2324
12/25/2017,Kentucky,South,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,9.594
12/25/2017,Kentucky,South,Chairs,"Global Value Mid-Back Manager's Chair, Gray",304.45,5,76.1125
4/11/2017,Texas,Central,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,3,-17.046
12/31/2014,Missouri,Central,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",29.68,7,11.5752
12/31/2014,Missouri,Central,Accessories,Sabrent 4-Port USB 2.0 Hub,47.53,7,16.1602
8/3/2017,Illinois,Central,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.372,2,-36.6744
11/15/2014,Tennessee,South,Art,Newell 310,4.224,3,0.4752
11/15/2014,Tennessee,South,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",333.056,2,29.1424
11/15/2014,Tennessee,South,Paper,"Southworth 100% Rsum Paper, 24lb.",24.896,4,7.78
12/11/2015,Texas,Central,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,159.984,2,35.9964
12/11/2015,Texas,Central,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,46.344,3,4.6344
9/18/2016,Alabama,South,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98,1,84.2352
9/18/2016,Alabama,South,Paper,Southworth Parchment Paper & Envelopes,13.08,2,6.0168
9/18/2016,Alabama,South,Storage,Tennsco Double-Tier Lockers,900.08,4,117.0104
3/19/2015,California,West,Binders,GBC Imprintable Covers,17.568,2,6.3684
3/19/2015,California,West,Labels,Self-Adhesive Address Labels for Typewriters by Universal,14.62,2,6.8714
3/19/2015,California,West,Supplies,Acme Elite Stainless Steel Scissors,33.36,4,8.6736
3/19/2015,California,West,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",40.14,6,19.6686
9/19/2016,Rhode Island,East,Storage,"Hot File 7-Pocket, Floor Stand",1606.23,9,481.869
9/19/2016,Rhode Island,East,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,7.668
9/19/2016,Rhode Island,East,Binders,JM Magazine Binder,49.53,3,23.7744
9/19/2016,Rhode Island,East,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,244.2496
8/20/2017,California,West,Binders,GBC Recycled Regency Composition Covers,239.12,5,77.714
3/13/2015,Washington,West,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,39.7488
9/8/2016,California,West,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",33.024,2,11.5584
9/8/2016,California,West,Binders,Premium Transparent Presentation Covers by GBC,67.136,4,23.4976
11/26/2015,Massachusetts,East,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",14.73,3,6.9231
11/26/2015,Massachusetts,East,Storage,"Tennsco Lockers, Sand",104.9,5,25.176
11/26/2015,Massachusetts,East,Binders,Aluminum Screw Posts,61.04,4,30.52
11/26/2015,Massachusetts,East,Paper,Loose Memo Sheets,10.95,3,5.1465
12/9/2016,Texas,Central,Paper,Things To Do Today Pad,9.392,2,3.2872
12/9/2016,Texas,Central,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,1,0.8162
9/25/2017,Minnesota,Central,Binders,ACCOHIDE Binder by Acco,8.26,2,3.8822
9/25/2017,Minnesota,Central,Chairs,"Global Leather Task Chair, Black",269.97,3,51.2943
1/23/2015,Montana,West,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",29.04,3,13.9392
1/23/2015,Montana,West,Labels,Avery 500,14.62,2,6.8714
6/18/2015,Arizona,West,Paper,Xerox 1922,11.952,3,4.3326
6/18/2015,Arizona,West,Binders,Peel & Stick Add-On Corner Pockets,4.536,7,-3.3264
6/18/2015,Arizona,West,Binders,Aluminum Screw Posts,9.156,2,-6.104
6/18/2015,Arizona,West,Furnishings,Flat Face Poster Frame,75.36,5,20.724
10/2/2015,California,West,Binders,GBC Personal VeloBind Strips,57.504,6,20.1264
11/18/2017,Ohio,East,Art,BIC Liqua Brite Liner,38.864,7,7.7728
8/17/2014,Texas,Central,Paper,Xerox 203,15.552,3,5.4432
7/17/2016,New Jersey,East,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,162.64,2,45.5392
7/17/2016,New Jersey,East,Phones,Bose SoundLink Bluetooth Speaker,597,3,280.59
7/17/2016,New Jersey,East,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,26.6304
7/11/2015,Pennsylvania,East,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",289.8,7,36.225
7/11/2015,Pennsylvania,East,Binders,Acco Suede Grain Vinyl Round Ring Binder,2.502,3,-2.0016
7/11/2015,Pennsylvania,East,Binders,3M Organizer Strips,6.48,4,-4.752
7/11/2015,Pennsylvania,East,Chairs,Novimex Fabric Task Chair,341.488,8,-73.176
7/11/2015,Pennsylvania,East,Art,Newell 333,11.12,5,0.834
7/11/2015,Pennsylvania,East,Furnishings,"Master Big Foot Doorstop, Beige",25.344,6,3.4848
12/1/2016,Indiana,Central,Furnishings,DAX Cubicle Frames - 8x10,17.31,3,5.193
12/22/2017,Michigan,Central,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,63.984
12/22/2017,Michigan,Central,Chairs,Hon GuestStacker Chair,1586.69,7,412.5394
12/22/2017,Michigan,Central,Accessories,LogitechÿGaming G510s - Keyboard,84.99,1,30.5964
12/22/2017,Michigan,Central,Tables,Bevis 44 x 96 Conference Tables,411.8,2,70.006
10/31/2014,California,West,Fasteners,Staples,11.34,3,5.2164
10/31/2014,California,West,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",80.3,5,20.878
10/31/2014,California,West,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",15.968,2,5.3892
10/31/2014,California,West,Paper,Xerox 1952,64.74,13,30.4278
10/31/2014,California,West,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,6.03
10/31/2014,California,West,Storage,Tennsco Regal Shelving Units,405.64,4,12.1692
10/31/2014,California,West,Chairs,Novimex Fabric Task Chair,146.352,3,-9.147
10/31/2014,California,West,Accessories,MaxellÿLTO Ultrium - 800 GB,251.91,9,47.8629
10/31/2014,California,West,Art,Newell 325,12.39,3,3.717
4/13/2015,California,West,Accessories,Plantronics Audio 478 Stereo USB Headset,199.96,4,69.986
4/13/2015,California,West,Tables,Hon 94000 Series Round Tables,710.832,3,-97.7394
7/21/2016,Pennsylvania,East,Binders,GBC Instant Report Kit,1.941,1,-1.294
11/20/2017,California,West,Chairs,Novimex High-Tech Fabric Mesh Task Chair,283.92,5,-46.137
11/26/2016,Washington,West,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.312,2,2.5592
11/7/2017,California,West,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,59.97,3,13.7931
11/7/2017,California,West,Phones,"Plantronics CS 50-USB -ÿheadsetÿ- Convertible, Monaural",761.544,7,66.6351
12/1/2014,California,West,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,3,28.518
9/12/2017,Maryland,East,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,5,19.95
9/12/2017,Maryland,East,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,26.3494
9/12/2017,Maryland,East,Paper,Xerox 1939,94.85,5,45.528
12/24/2015,Arizona,West,Paper,Computer Printout Paper with Letter-Trim Perforations,106.232,7,37.1812
12/24/2015,Arizona,West,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,111.984,2,11.1984
12/24/2015,Arizona,West,Furnishings,Magna Visual Magnetic Picture Hangers,7.712,2,1.7352
2/23/2017,California,West,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ?? x 11?",37.44,6,16.848
11/23/2014,Texas,Central,Labels,Alphabetical Labels for Top Tab Filing,23.68,2,8.88
6/23/2016,New York,East,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,4,56.1752
6/23/2016,New York,East,Labels,Avery 52,18.45,5,8.6715
6/23/2016,New York,East,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,38.988
6/23/2016,New York,East,Paper,Tops White Computer Printout Paper,146.73,3,68.9631
6/23/2016,New York,East,Fasteners,Translucent Push Pins by OIC,3.96,2,1.4652
10/26/2015,California,West,Labels,Avery 507,5.76,2,2.6496
7/15/2017,Delaware,East,Binders,GBC Standard Plastic Binding Systems Combs,26.55,3,13.0095
7/15/2017,Delaware,East,Tables,Hon 2111 Invitation Series Straight Table,310.443,3,-48.7839
11/17/2014,Minnesota,Central,Chairs,Global Super Steno Chair,479.9,5,81.583
4/13/2015,New Mexico,West,Supplies,Martin-Yale Premier Letter Opener,12.88,1,0.3864
11/25/2015,North Carolina,South,Art,Newell 349,13.12,5,1.476
5/15/2016,Mississippi,South,Binders,GBC DocuBind P50 Personal Binding Machine,511.84,8,240.5648
5/15/2016,Mississippi,South,Art,Boston KS Multi-Size Manual Pencil Sharpener,91.96,4,25.7488
5/15/2016,Mississippi,South,Art,Newell 344,8.34,3,2.1684
9/7/2017,Oregon,West,Storage,Hanging Personal Folder File,37.68,3,2.355
9/7/2017,Oregon,West,Accessories,Logitech Wireless Marathon Mouse M705,279.944,7,80.4839
3/10/2014,Colorado,West,Storage,Tennsco 6- and 18-Compartment Lockers,636.408,3,-15.9102
3/10/2014,Colorado,West,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83.168,4,9.3564
7/18/2014,Arizona,West,Chairs,Office Star - Ergonomically Designed Knee Chair,259.136,4,-25.9136
3/24/2017,New York,East,Paper,Xerox 1888,221.92,4,106.5216
3/24/2017,New York,East,Accessories,Memorex Micro Travel Drive 8 GB,26,2,11.7
9/30/2014,Florida,South,Paper,Xerox 217,15.552,3,5.4432
9/26/2014,Texas,Central,Binders,Acco 3-Hole Punch,0.876,1,-1.4016
10/31/2015,California,West,Paper,Xerox 191,19.98,1,9.3906
10/31/2015,California,West,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,3,124.485
10/31/2015,California,West,Art,Newell 308,5.04,3,1.26
10/31/2015,California,West,Fasteners,OIC Bulk Pack Metal Binder Clips,17.45,5,8.027
10/31/2015,California,West,Chairs,"Global Fabric Manager's Chair, Dark Gray",323.136,4,20.196
10/31/2015,California,West,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,8.019
10/31/2015,California,West,Phones,Polycom SoundStation2 EX Conferenceÿphone,1295.84,4,145.782
10/31/2015,California,West,Storage,Mobile Personal File Cube,46.84,2,12.6468
10/31/2015,California,West,Bookcases,DMI Eclipse Executive Suite Bookcases,425.833,1,20.0392
10/12/2015,New York,East,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",209.67,1,-13.978
9/19/2016,California,West,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,7,73.5448
4/13/2017,Washington,West,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,2.376
4/13/2017,Washington,West,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,302.373
1/7/2017,Florida,South,Binders,Zipper Ring Binder Pockets,2.808,3,-1.9656
11/9/2017,California,West,Chairs,"Global Leather Task Chair, Black",215.976,3,-2.6997
9/22/2017,Michigan,Central,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,241.96,2,41.1332
9/22/2017,Michigan,Central,Labels,Avery 511,27.72,9,13.3056
12/1/2017,Pennsylvania,East,Envelopes,Quality Park Security Envelopes,104.68,5,35.3295
12/1/2017,Pennsylvania,East,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",62.958,7,9.4437
6/23/2014,Pennsylvania,East,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,86.376,3,1.0797
10/4/2015,Pennsylvania,East,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",64.944,3,6.4944
10/4/2015,Pennsylvania,East,Paper,Xerox 1946,20.736,4,7.2576
5/20/2014,New Hampshire,East,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,33.28,4,9.3184
5/20/2014,New Hampshire,East,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",38.52,9,11.9412
5/20/2014,New Hampshire,East,Furnishings,24-Hour Round Wall Clock,139.86,7,60.1398
11/20/2015,New York,East,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3,9.039
11/30/2015,Pennsylvania,East,Binders,Fellowes PB200 Plastic Comb Binding Machine,152.991,3,-122.3928
11/30/2015,Pennsylvania,East,Fasteners,Revere Boxed Rubber Bands by Revere,10.584,7,-2.3814
11/30/2015,Pennsylvania,East,Phones,Motorla HX550 Universal Bluetooth Headset,94.92,4,15.82
12/31/2015,Texas,Central,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5,-11.439
12/31/2015,Texas,Central,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3.656,4,-5.8496
11/16/2017,New York,East,Paper,Tops Green Bar Computer Printout Paper,146.82,3,73.41
6/6/2014,New York,East,Binders,Wilson Jones Century Plastic Molded Ring Binders,149.544,9,50.4711
